Codigo do Termo;Termo
79646433;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42402-01: Componente Femoral UC Cimentado Direito 2
79646441;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42716-33: Haste Reta Cimentada 16 x 140mm
79646450;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42302-17: Inserto Articular UC Fixo 2/17 mm
79646468;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42303-07: Inserto Articular UC Fixo 3/7 mm
79646476;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42304-09: Inserto Articular UC Fixo 4/9 mm
79646484;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42303-13: Inserto Articular UC Fixo 3/13 mm
79646492;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42306-15: Inserto Articular UC Fixo 6/15 mm
79646506;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42304-03: Componente Tibial UC + SC Cimentado Esquerdo
79646514;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42701-54-00: Adaptador com Rosca SC+RH+TH 3° para Tibia
79646522;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42718-32: Haste Reta Cimentada 18 x 80mm
79646530;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42305-03: Componente Tibial UC + SC Cimentado Esquerdo 5
79646549;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42306-22: Componente Patelar 6 x 32mm
79646557;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42303-09: Inserto Articular UC Fixo 3/9 mm
79646565;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42718-33: Haste Reta Cimentada 18 x 140mm
79646573;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42301-11: Inserto Articular UC Fixo 1/11 mm
79646581;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42305-01: Componente Femoral UC Cimentado Esquerdo 5
79646590;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42306-26: Componente Patelar 6 x 36mm
79646603;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42701-54: Adaptador SC+RH+TH 3° para Tibia
79646611;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42301-09: Inserto Articular UC Fixo 1/9 mm
79646620;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42404-01: Componente Femoral UC Cimentado Direito 4
79646638;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42303-03: Componente Tibial UC + SC Cimentado Esquerdo 3
79646646;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42304-22: Componente Patelar 4 x 32mm
79646654;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42305-13: Inserto Articular UC Fixo 5/13 mm
79646662;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42301-20: Componente Patelar 1 x 28mm
79646670;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42722-31: Haste Reta Cimentada 22 x 40mm
79646689;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42306-20: Componente Patelar 6 x 28mm
79646697;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42304-18: Componente Patelar 4 x 24mm
79646700;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42406-03: Componente Tibial UC + SC Cimentado Direito 6
79646719;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42301-13: Inserto Articular UC Fixo 1/13 mm
79646727;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42304-11: Inserto Articular UC Fixo 4/11 mm
79646735;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42302-18: Componente Patelar 2 x 24mm
79646743;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42301-01: Componente Femoral UC Cimentado Esquerdo 1
79646751;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42303-17: Inserto Articular UC Fixo 3/17 mm
79646760;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42701-52: Adaptador SC+RH+TH 0° para Tibia
79646778;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42303-18: Componente Patelar 3 x 24mm
79646786;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42701-56: Rosca para Adaptador
79646794;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42302-03: Componente Tibial UC + SC Cimentado Esquerdo 2
79646808;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42303-22: Componente Patelar 3 x 32mm
79646816;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42306-17: Inserto Articular UC Fixo 6/17 mm
79646824;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42305-11: Inserto Articular UC Fixo 5/11 mm
79646832;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42306-11: Inserto Articular UC Fixo 6/11 mm
79646840;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42305-09: Inserto Articular UC Fixo 5/9 mm
79646859;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42701-53-00: Adaptador Offset com Rosca SC+RH+TH 4mm para Tibia
79646867;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42701-57: Rosca para Haste
79646875;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42710-33: Haste Reta Cimentada 10 x 140mm
79646883;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42306-09: Inserto Articular UC Fixo 6/9 mm
79646891;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42401-01: Componente Femoral UC Cimentado Direito 1
79646905;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42404-03: Componente Tibial UC + SC Cimentado Direito 4
79646913;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42302-09: Inserto Articular UC Fixo 2/9 mm
79646921;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42405-01: Componente Femoral UC Cimentado Direito 5
79646930;SISTEMA DE JOELHO UC/SC CIMENTADO BPK-S - 42714-32: Haste Reta Cimentada 14 x 80mm
79647677;SISTEMA DE JOELHO RH/TH BPK-S
79647685;SISTEMA DE JOELHO RH/TH BPK-S - 42705-53: Adaptador Offset SC+RH+TH 4mm para Fêmur 5
79647693;SISTEMA DE JOELHO RH/TH BPK-S - 42703-77-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 3/10mm Posterior
79647707;SISTEMA DE JOELHO RH/TH BPK-S - 42806-01-00: Componente Femoral RH + TH Cimentado com Acoplador, Parafuso de Fixação e Calço Direito 6
79647715;SISTEMA DE JOELHO RH/TH BPK-S - 42701-41: Pino Acoplador RH para Inserto Articular 7mm
79647723;SISTEMA DE JOELHO RH/TH BPK-S - 42706-77-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 6/10mm Posterior
79647731;SISTEMA DE JOELHO RH/TH BPK-S - 42705-76-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 5/5mm Posterior
79647740;SISTEMA DE JOELHO RH/TH BPK-S - 42708-81: Cunha Tibial SC+RH+TH 8/5mm
79647758;SISTEMA DE JOELHO RH/TH BPK-S - 42704-01-00: Componente Femoral RH + TH com Acoplador, Parafuso de Fixação e Calço Esquerdo 4
79647766;SISTEMA DE JOELHO RH/TH BPK-S - 42703-53: Adaptador Offset SC+RH+TH 4mm para Fêmur 3
79647774;SISTEMA DE JOELHO RH/TH BPK-S - 42701-48: Pino Acoplador RH para Inserto Articular 21mm
79647782;SISTEMA DE JOELHO RH/TH BPK-S - 42704-53: Adaptador Offset SC+RH+TH 4mm para Fêmur 4
79647790;SISTEMA DE JOELHO RH/TH BPK-S - 42704-76-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 4/5mm Posterior
79647804;SISTEMA DE JOELHO RH/TH BPK-S - 42305-20: Componente Patelar 5 x 28mm
79647812;SISTEMA DE JOELHO RH/TH BPK-S - 42705-77-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 5/10mm Posterior
79647820;SISTEMA DE JOELHO RH/TH BPK-S - 42716-32: Haste Reta Cimentada 16 x 80mm
79647839;SISTEMA DE JOELHO RH/TH BPK-S - 42706-53: Adaptador Offset SC+RH+TH 4mm para Fêmur 6
79647847;SISTEMA DE JOELHO RH/TH BPK-S - 42304-26: Componente Patelar 4 x 36mm
79647855;SISTEMA DE JOELHO RH/TH BPK-S - 42704-76: Cunha Femoral SC+RH+TH 4/5mm Posterior
79647863;SISTEMA DE JOELHO RH/TH BPK-S - 42703-73: Cunha Femoral SC+RH+TH 3/10mm Distal - 5mm Posterior
79647871;SISTEMA DE JOELHO RH/TH BPK-S - 42705-75-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 5/10mm Distal - 10mm Posterior
79647880;SISTEMA DE JOELHO RH/TH BPK-S - 42704-06: Trava de Bloqueio 3,4
79647898;SISTEMA DE JOELHO RH/TH BPK-S - 42706-15: Inserto Articular RH + TH 6/15 mm
79647901;SISTEMA DE JOELHO RH/TH BPK-S - 42703-61: Calço Femoral RH + TH 3
79647910;SISTEMA DE JOELHO RH/TH BPK-S - 42704-17: Inserto Articular RH + TH 4/17 mm
79647928;SISTEMA DE JOELHO RH/TH BPK-S - 42701-50: Pino Acoplador RH para Inserto Articular 25mm
79647936;SISTEMA DE JOELHO RH/TH BPK-S - 42705-15: Inserto Articular RH + TH 5/15 mm
79647944;SISTEMA DE JOELHO RH/TH BPK-S - 42720-33: Haste Reta Cimentada 20 x 140mm
79647952;SISTEMA DE JOELHO RH/TH BPK-S - 42304-20: Componente Patelar 4 x 28mm
79647960;SISTEMA DE JOELHO RH/TH BPK-S - 42714-33: Haste Reta Cimentada 14 x 140mm
79647979;SISTEMA DE JOELHO RH/TH BPK-S - 42718-31: Haste Reta Cimentada 18 x 40mm
79647987;SISTEMA DE JOELHO RH/TH BPK-S - 42701-04: Parafuso de Fixação M6 x 0,5
79647995;SISTEMA DE JOELHO RH/TH BPK-S - 42705-17: Inserto Articular RH + TH 5/17 mm
79648002;SISTEMA DE JOELHO RH/TH BPK-S - 42704-73-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 4/10mm Distal - 5mm Posterior
79648010;SISTEMA DE JOELHO RH/TH BPK-S - 42706-52-00: Adaptador com Rosca SC+RH+TH 0° para Fêmur 6
79648029;SISTEMA DE JOELHO RH/TH BPK-S - 42720-31: Haste Reta Cimentada 20 x 40mm
79648037;SISTEMA DE JOELHO RH/TH BPK-S - 42701-05: Trava
79648045;SISTEMA DE JOELHO RH/TH BPK-S - 42706-06: Trava de Bloqueio 6
79648053;SISTEMA DE JOELHO RH/TH BPK-S - 42710-31: Haste Reta Cimentada 10 x 40mm
79648061;SISTEMA DE JOELHO RH/TH BPK-S - 42706-23: Inserto Articular RH + TH 6/23 mm
79648070;SISTEMA DE JOELHO RH/TH BPK-S - 42703-01-00: Componente Femoral RH + TH Cimentado com Acoplador, Parafuso de Fixação e Calço Esquerdo 3
79648088;SISTEMA DE JOELHO RH/TH BPK-S - 42712-33: Haste Reta Cimentada 12 x 140mm
79648096;SISTEMA DE JOELHO RH/TH BPK-S - 42705-19: Inserto Articular RH + TH 5/19 mm
79648100;SISTEMA DE JOELHO RH/TH BPK-S - 42704-77: Cunha Femoral SC+RH+TH 4/10mm Posterior
79648118;SISTEMA DE JOELHO RH/TH BPK-S - 42706-71-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 6/5mm Distal
79648126;SISTEMA DE JOELHO RH/TH BPK-S - 42706-72: Cunha Femoral SC+RH+TH 6/10mm Distal
79648134;SISTEMA DE JOELHO RH/TH BPK-S - 42702-81: Cunha Tibial SC+RH+TH 2/5mm
79648142;SISTEMA DE JOELHO RH/TH BPK-S - 42703-52-00: Adaptador com Rosca SC+RH+TH 0° para Fêmur 3
79648150;SISTEMA DE JOELHO RH/TH BPK-S - 42706-71: Cunha Femoral SC+RH+TH 6/5mm Distal
79648169;SISTEMA DE JOELHO RH/TH BPK-S - 42303-20: Componente Patelar 3 x 28mm
79648177;SISTEMA DE JOELHO RH/TH BPK-S - 42704-71-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 4/5mm Distal
79648185;SISTEMA DE JOELHO RH/TH BPK-S - 42722-33: Haste Reta Cimentada 22 x 140mm
79648193;SISTEMA DE JOELHO RH/TH BPK-S - 42705-54-00: Adaptador com Rosca SC+RH+TH 3° para Fêmur 5
79648207;SISTEMA DE JOELHO RH/TH BPK-S - 42705-71-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 5/5mm Distal
79648215;SISTEMA DE JOELHO RH/TH BPK-S - 42706-09: Inserto Articular RH + TH 6/9 mm
79648223;SISTEMA DE JOELHO RH/TH BPK-S - 42701-43: Pino Acoplador RH para Inserto Articular 11mm
79648231;SISTEMA DE JOELHO RH/TH BPK-S - 42706-01-00: Componente Femoral RH + TH Cimentado com Acoplador, Parafuso de Fixação e Calço Esquerdo 6
79648240;SISTEMA DE JOELHO RH/TH BPK-S - 42701-81: Cunha Tibial SC+RH+TH 1/5mm
79648258;SISTEMA DE JOELHO RH/TH BPK-S - 42704-54-00: Adaptador com Rosca SC+RH+TH 3° para Fêmur 4
79648266;SISTEMA DE JOELHO RH/TH BPK-S - 42720-32: Haste Reta Cimentada 20 x 80mm
79648274;SISTEMA DE JOELHO RH/TH BPK-S - 42722-32: Haste Reta Cimentada 22 x 80mm
79648282;SISTEMA DE JOELHO RH/TH BPK-S - 42703-54-00: Adaptador com Rosca SC+RH+TH 3° para Fêmur 3
79648290;SISTEMA DE JOELHO RH/TH BPK-S - 42703-81: Cunha Tibial SC+RH+TH 3/5mm
79648304;SISTEMA DE JOELHO RH/TH BPK-S - 42704-74-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 4/5mm Distal - 10mm Posterior
79648312;SISTEMA DE JOELHO RH/TH BPK-S - 42704-81: Cunha Tibial SC+RH+TH 4/5mm
79648320;SISTEMA DE JOELHO RH/TH BPK-S - 42704-13: Inserto Articular RH + TH 4/13 mm
79648339;SISTEMA DE JOELHO RH/TH BPK-S - 42703-53-00: Adaptador Offset com Rosca SC+RH+TH 4mm para Fêmur 3
79648347;SISTEMA DE JOELHO RH/TH BPK-S - 42703-76: Cunha Femoral SC+RH+TH 3/5mm Posterior
79648355;SISTEMA DE JOELHO RH/TH BPK-S - 42704-11: Inserto Articular RH + TH 4/11 mm
79648363;SISTEMA DE JOELHO RH/TH BPK-S - 42704-23: Inserto Articular RH + TH 4/23 mm
79648371;SISTEMA DE JOELHO RH/TH BPK-S - 42706-54: Adaptador SC+RH+TH 3° para Fêmur 6
79648380;SISTEMA DE JOELHO RH/TH BPK-S - 42706-11: Inserto Articular RH + TH 6/11 mm
79648398;SISTEMA DE JOELHO RH/TH BPK-S - 42703-11: Inserto Articular RH + TH 3/11 mm
79648401;SISTEMA DE JOELHO RH/TH BPK-S - 42701-52-00: Adaptador com Rosca SC+RH+TH 0° para Tibia
79648410;SISTEMA DE JOELHO RH/TH BPK-S - 42706-07: Inserto Articular RH + TH 6/7 mm
79648428;SISTEMA DE JOELHO RH/TH BPK-S - 42704-21: Inserto Articular RH + TH 4/21 mm
79648436;SISTEMA DE JOELHO RH/TH BPK-S - 42305-26: Componente Patelar 5 x 36mm
79648444;SISTEMA DE JOELHO RH/TH BPK-S - 42714-31: Haste Reta Cimentada 14 x 40mm
79648452;SISTEMA DE JOELHO RH/TH BPK-S - 42716-31: Haste Reta Cimentada 16 x 40mm
79648460;SISTEMA DE JOELHO RH/TH BPK-S - 42703-21: Inserto Articular RH + TH 3/21 mm
79648479;SISTEMA DE JOELHO RH/TH BPK-S - 42701-53: Adaptador Offset SC+RH+TH 4mm para Tibia
79648487;SISTEMA DE JOELHO RH/TH BPK-S - 42703-75-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 3/10mm Distal - 10mm Posterior
79648495;SISTEMA DE JOELHO RH/TH BPK-S - 42706-25: Inserto Articular RH + TH 6/25 mm
79648509;SISTEMA DE JOELHO RH/TH BPK-S - 42705-09: Inserto Articular RH + TH 5/9 mm
79648517;SISTEMA DE JOELHO RH/TH BPK-S - 42804-01-00: Componente Femoral RH + TH Cimentado com Acoplador, Parafuso de Fixação e Calço Direito 4
79648525;SISTEMA DE JOELHO RH/TH BPK-S - 42704-02: Componente Tibial RH + TH Cimentada Direito/Esquerdo 4
79648533;SISTEMA DE JOELHO RH/TH BPK-S - 42305-22: Componente Patelar 5 x 32mm
79648541;SISTEMA DE JOELHO RH/TH BPK-S - 42710-32: Haste Reta Cimentada 10 x 80mm
79648550;SISTEMA DE JOELHO RH/TH BPK-S - 42703-52: Adaptador SC+RH+TH 0° para Fêmur 3
79648568;SISTEMA DE JOELHO RH/TH BPK-S - 42704-52-00: Adaptador com Rosca SC+RH+TH 0° para Fêmur 4
79648576;SISTEMA DE JOELHO RH/TH BPK-S - 42701-47: Pino Acoplador RH para Inserto Articular 19mm
79648584;SISTEMA DE JOELHO RH/TH BPK-S - 42704-09: Inserto Articular RH + TH 4/9 mm
79648592;SISTEMA DE JOELHO RH/TH BPK-S - 42703-71: Cunha Femoral SC+RH+TH 3/5mm Distal
79648606;SISTEMA DE JOELHO RH/TH BPK-S - 42705-72: Cunha Femoral SC+RH+TH 5/10mm Distal
79648614;SISTEMA DE JOELHO RH/TH BPK-S - 42706-53-00: Adaptador Offset com Rosca SC+RH+TH 4mm para Fêmur 6
79648622;SISTEMA DE JOELHO RH/TH BPK-S - 42704-72-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 4/10mm Distal
79648630;SISTEMA DE JOELHO RH/TH BPK-S - 42706-77: Cunha Femoral SC+RH+TH 6/10mm Posterior
79648649;SISTEMA DE JOELHO RH/TH BPK-S - 42712-31: Haste Reta Cimentada 12 x 40mm
79648657;SISTEMA DE JOELHO RH/TH BPK-S - 42705-52-00: Adaptador com Rosca SC+RH+TH 0° para Fêmur 5
79648665;SISTEMA DE JOELHO RH/TH BPK-S - 42705-53-00: Adaptador Offset com Rosca SC+RH+TH 4mm para Fêmur 5
79648673;SISTEMA DE JOELHO RH/TH BPK-S - 42805-01-00: Componente Femoral RH + TH Cimentado com Acoplador, Parafuso de Fixação e Calço Direito 5
79648681;SISTEMA DE JOELHO RH/TH BPK-S - 42704-71: Cunha Femoral SC+RH+TH 4/5mm Distal
79648690;SISTEMA DE JOELHO RH/TH BPK-S - 42703-13: Inserto Articular RH + TH 3/13 mm
79648703;SISTEMA DE JOELHO RH/TH BPK-S - 42712-32: Haste Reta Cimentada 12 x 80mm
79648711;SISTEMA DE JOELHO RH/TH BPK-S - 42706-54-00: Adaptador com Rosca SC+RH+TH 3° para Fêmur 6
79648720;SISTEMA DE JOELHO RH/TH BPK-S - 42704-74: Cunha Femoral SC+RH+TH 4/5mm Distal - 10mm Posterior
79648738;SISTEMA DE JOELHO RH/TH BPK-S - 42704-15: Inserto Articular RH + TH 4/15 mm
79648746;SISTEMA DE JOELHO RH/TH BPK-S - 42705-77: Cunha Femoral SC+RH+TH 5/10mm Posterior
79648754;SISTEMA DE JOELHO RH/TH BPK-S - 42704-25: Inserto Articular RH + TH 4/25 mm
79648762;SISTEMA DE JOELHO RH/TH BPK-S - 42706-02: Componente Tibial RH + TH Cimentada Direito/Esquerdo 6
79648770;SISTEMA DE JOELHO RH/TH BPK-S - 42803-01-00: Componente Femoral RH + TH Cimentado com Acoplador, Parafuso de Fixação e Calço Direito 3
79648789;SISTEMA DE JOELHO RH/TH BPK-S - 42716-33: Haste Reta Cimentada 16 x 140mm
79648797;SISTEMA DE JOELHO RH/TH BPK-S - 42703-72-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 3/10mm Distal
79648800;SISTEMA DE JOELHO RH/TH BPK-S - 42701-65: Parafuso de Fixação para Cunha 15mm
79648819;SISTEMA DE JOELHO RH/TH BPK-S - 42704-19: Inserto Articular RH + TH 4/19 mm
79648827;SISTEMA DE JOELHO RH/TH BPK-S - 42706-17: Inserto Articular RH + TH 6/17 mm
79648835;SISTEMA DE JOELHO RH/TH BPK-S - 42706-52: Adaptador SC+RH+TH 0° para Fêmur 6
79648843;SISTEMA DE JOELHO RH/TH BPK-S - 42705-61: Calço Femoral RH + TH 5
79648851;SISTEMA DE JOELHO RH/TH BPK-S - 42706-72-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 6/10mm Distal
79648860;SISTEMA DE JOELHO RH/TH BPK-S - 42706-76: Cunha Femoral SC+RH+TH 6/5mm Posterior
79648878;SISTEMA DE JOELHO RH/TH BPK-S - 42703-73-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 3/10mm Distal - 5mm Posterior
79648886;SISTEMA DE JOELHO RH/TH BPK-S - 42701-54-00: Adaptador com Rosca SC+RH+TH 3° para Tibia
79648894;SISTEMA DE JOELHO RH/TH BPK-S - 42704-07: Inserto Articular RH + TH 4/7 mm
79648908;SISTEMA DE JOELHO RH/TH BPK-S - 42718-32: Haste Reta Cimentada 18 x 80mm
79648916;SISTEMA DE JOELHO RH/TH BPK-S - 42705-21: Inserto Articular RH + TH 5/21 mm
79648924;SISTEMA DE JOELHO RH/TH BPK-S - 42306-22: Componente Patelar 6 x 32mm
79648932;SISTEMA DE JOELHO RH/TH BPK-S - 42705-23: Inserto Articular RH + TH 5/23 mm
79648940;SISTEMA DE JOELHO RH/TH BPK-S - 42718-33: Haste Reta Cimentada 18 x 140mm
79648959;SISTEMA DE JOELHO RH/TH BPK-S - 42704-53-00: Adaptador Offset com Rosca SC+RH+TH 4mm para Fêmur
79648967;SISTEMA DE JOELHO RH/TH BPK-S - 42701-45: Pino Acoplador RH para Inserto Articular 15mm
79648975;SISTEMA DE JOELHO RH/TH BPK-S - 42704-73: Cunha Femoral SC+RH+TH 4/10mm Distal - 5mm Posterior
79648983;SISTEMA DE JOELHO RH/TH BPK-S - 42704-52: Adaptador SC+RH+TH 0° para Fêmur 4
79648991;SISTEMA DE JOELHO RH/TH BPK-S - 42704-75-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 4/10mm Distal - 10mm Posterior
79649009;SISTEMA DE JOELHO RH/TH BPK-S - 42306-26: Componente Patelar 6 x 36mm
79649017;SISTEMA DE JOELHO RH/TH BPK-S - 42703-72: Cunha Femoral SC+RH+TH 3/10mm Distal
79649025;SISTEMA DE JOELHO RH/TH BPK-S - 42705-06: Trava de Bloqueio 5
79649033;SISTEMA DE JOELHO RH/TH BPK-S - 42701-54: Adaptador SC+RH+TH 3° para Tibia
79649041;SISTEMA DE JOELHO RH/TH BPK-S - 42703-74-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 3/5mm Distal - 10mm Posterior
79649050;SISTEMA DE JOELHO RH/TH BPK-S - 42703-76-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 3/5mm Posterior
79649068;SISTEMA DE JOELHO RH/TH BPK-S - 42703-54: Adaptador SC+RH+TH 3° para Fêmur 3
79649076;SISTEMA DE JOELHO RH/TH BPK-S - 42706-76-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 6/5mm Posterior
79649084;SISTEMA DE JOELHO RH/TH BPK-S - 42704-61: Calço Femoral RH + TH 4
79649092;SISTEMA DE JOELHO RH/TH BPK-S - 42705-72-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 5/10mm Distal
79649106;SISTEMA DE JOELHO RH/TH BPK-S - 42304-22: Componente Patelar 4 x 32mm
79649114;SISTEMA DE JOELHO RH/TH BPK-S - 42722-31: Haste Reta Cimentada 22 x 40mm
79649122;SISTEMA DE JOELHO RH/TH BPK-S - 42703-19: Inserto Articular RH + TH 3/19 mm
79649130;SISTEMA DE JOELHO RH/TH BPK-S - 42306-20: Componente Patelar 6 x 28mm
79649149;SISTEMA DE JOELHO RH/TH BPK-S - 42703-25: Inserto Articular RH + TH 3/25 mm
79649157;SISTEMA DE JOELHO RH/TH BPK-S - 42706-13: Inserto Articular RH + TH 6/13 mm
79649165;SISTEMA DE JOELHO RH/TH BPK-S - 42705-76: Cunha Femoral SC+RH+TH 5/5mm Posterior
79649173;SISTEMA DE JOELHO RH/TH BPK-S - 42304-18: Componente Patelar 4 x 24mm
79649181;SISTEMA DE JOELHO RH/TH BPK-S - 42705-71: Cunha Femoral SC+RH+TH 5/5mm Distal
79649190;SISTEMA DE JOELHO RH/TH BPK-S - 42705-75: Cunha Femoral SC+RH+TH 5/10mm Distal - 10mm Posterior
79649203;SISTEMA DE JOELHO RH/TH BPK-S - 42703-75: Cunha Femoral SC+RH+TH 3/10mm Distal - 10mm Posterior
79649211;SISTEMA DE JOELHO RH/TH BPK-S - 42707-81: Cunha Tibial SC+RH+TH 7/5mm
79649220;SISTEMA DE JOELHO RH/TH BPK-S - 42701-42: Pino Acoplador RH para Inserto Articular 9mm
79649238;SISTEMA DE JOELHO RH/TH BPK-S - 42703-07: Inserto Articular RH + TH 3/7 mm
79649246;SISTEMA DE JOELHO RH/TH BPK-S - 42303-18: Componente Patelar 3 x 24mm
79649254;SISTEMA DE JOELHO RH/TH BPK-S - 42701-52: Adaptador SC+RH+TH 0° para Tibia
79649262;SISTEMA DE JOELHO RH/TH BPK-S - 42703-77: Cunha Femoral SC+RH+TH 3/10mm Posterior
79649270;SISTEMA DE JOELHO RH/TH BPK-S - 42703-15: Inserto Articular RH + TH 3/15 mm
79649289;SISTEMA DE JOELHO RH/TH BPK-S - 42703-71-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 3/5mm Distal
79649297;SISTEMA DE JOELHO RH/TH BPK-S - 42706-21: Inserto Articular RH + TH 6/21 mm
79649300;SISTEMA DE JOELHO RH/TH BPK-S - 42706-81: Cunha Tibial SC+RH+TH 6/5mm
79649319;SISTEMA DE JOELHO RH/TH BPK-S - 42706-61: Calço Femoral RH + TH 6
79649327;SISTEMA DE JOELHO RH/TH BPK-S - 42704-77-00: Cunha Femoral com Parafuso de Fixação SC+RH+TH 4/10mm Posterior
79649335;SISTEMA DE JOELHO RH/TH BPK-S - 42701-56: Rosca para Adaptador
79649343;SISTEMA DE JOELHO RH/TH BPK-S - 42704-72: Cunha Femoral SC+RH+TH 4/10mm Distal
79649351;SISTEMA DE JOELHO RH/TH BPK-S - 42705-02: Componente Tibial RH + TH Cimentada Direito/Esquerdo 5
79649360;SISTEMA DE JOELHO RH/TH BPK-S - 42701-63: Parafuso de Fixação para Cunha 5mm
79649378;SISTEMA DE JOELHO RH/TH BPK-S - 42703-17: Inserto Articular RH + TH 3/17 mm
79649386;SISTEMA DE JOELHO RH/TH BPK-S - 42303-22: Componente Patelar 3 x 32mm
79649394;SISTEMA DE JOELHO RH/TH BPK-S - 42701-64 Parafuso de Fixação para Cunha 10mm
79649408;SISTEMA DE JOELHO RH/TH BPK-S - 42704-75: Cunha Femoral SC+RH+TH 4/10mm Distal - 10mm Posterior
79649416;SISTEMA DE JOELHO RH/TH BPK-S - 42705-01-00: Componente Femoral RH + TH Cimentado com Acoplador, Parafuso de Fixação e Calço Esquerdo 5
79649424;SISTEMA DE JOELHO RH/TH BPK-S - 42701-49: Pino Acoplador RH para Inserto Articular 23mm
79649432;SISTEMA DE JOELHO RH/TH BPK-S - 42701-53-00: Adaptador Offset com Rosca SC+RH+TH 4mm para Tibia
79649440;SISTEMA DE JOELHO RH/TH BPK-S - 42701-57: Rosca para Haste
79649459;SISTEMA DE JOELHO RH/TH BPK-S - 42701-46: Pino Acoplador RH para Inserto Articular 17mm
79649467;SISTEMA DE JOELHO RH/TH BPK-S - 42703-02: Componente Tibial RH + TH Cimentada Direito/Esquerdo 3
