Código do Termo;Termo;Apresentação;Laboratório;Data de início de vigência;Data de fim de vigência;Data de fim de implantação;REGISTRO ANVISA
90446470;LEMTRADA;10 MG/ML SOL DIL INFUS CT FA VD TRANS;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-06-01;;2020-08-31;1832603490012
90446496;VITPEEL;0,25 MG/G CREM DERM CT BG AL X 30 G;GERMED FARMACEUTICA LTDA;2020-06-01;;2020-08-31;1058309620012
90446500;VITPEEL;0,5 MG/G CREM DERM CT BG AL X 30 G;GERMED FARMACEUTICA LTDA;2020-06-01;;2020-08-31;1058309620020
90446518;VITPEEL;1 MG/G CREM DERM CT BG AL X 30 G;GERMED FARMACEUTICA LTDA;2020-06-01;;2020-08-31;1058309620039
90446895;HERZUMA;150 MG PO LIOF SOL INJ IV CT FA VD TRANS;CELLTRION HEALTHCARE DISTRIBUICAO DE PRODUTOS FARMACEUTICOS DOS BRASIL LTDA;2020-06-01;;2020-08-31;1921600020024
90446950;RAPAMUNE;2 MG DRG CT BL AL PLAS TRANS X 30 ;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2020-06-01;;2020-08-31;1211004530024
90449410;CLORIDRATO DE DOXORRUBICINA;2 MG/ML SOL INJ IV CT FA VD TRANS X 5 ML;ACCORD FARMACÊUTICA LTDA;2020-06-01;;2020-08-31;1553700630013
90449428;CLORIDRATO DE DOXORRUBICINA;2 MG/ML SOL INJ IV CT FA VD TRANS X 25 ML;ACCORD FARMACÊUTICA LTDA;2020-06-01;;2020-08-31;1553700630021
90450019;HALAVEN;0,5 MG/ML SOL INJ CT FA VD TRANS X 2ML;UNITED MEDICAL LTDA;2020-06-01;;2020-08-31;1257600260013
90450167;CAMPTRIX;20 MG/ML SOL INJ CT FA VD AMB X 2 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602160016
90450175;CAMPTRIX;20 MG/ML SOL INJ CT 10 FA VD AMB X 2 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602160024
90450183;CAMPTRIX;20 MG/ML SOL INJ CT 50 FA VD AMB X 2 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602160032
90450191;CAMPTRIX;20 MG/ML SOL INJ CT FA VD AMB X 5 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602160040
90450310;CAMPTRIX;20 MG/ML SOL INJ CT 10 FA VD AMB X 5 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602160059
90450329;CAMPTRIX;20 MG/ML SOL INJ CT 50 FA VD AMB X 5 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602160067
90450337;ZOMI;3,5 MG PO LIOF SOL INJ CT FA VD TRANS;SUN FARMACÊUTICA DO BRASIL LTDA;2020-06-01;;2020-08-31;1468200810014
90450485;BONAR;15 U PO LIOF SOL INJ IM/IV/IP/SC CT FA VD TRANS + DIL AMP VD TRANS X 5 ML ;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;2020-06-01;;2020-08-31;1057306760028
90450531;HERZUMA;440 MG PO LIOF SOL INJ IV CT FA VD TRANS + DIL FA VD TRANS X 20 ML;CELLTRION HEALTHCARE DISTRIBUICAO DE PRODUTOS FARMACEUTICOS DOS BRASIL LTDA;2020-06-01;;2020-08-31;1921600020016
90451538;KANJINTI;150 MG PO LIOF SOL INJ IV CT FA VD TRANS;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2020-06-01;;2020-08-31;1024400160016
90451546;KANJINTI;420 MG PO LIOF SOL INJ IV CT FA VD TRANS;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2020-06-01;;2020-08-31;1024400160024
90451554;KANJINTI;420 MG PO LIOF SOL INJ IV CT FA VD TRANS DIL FA VD TRANS X 20 ML;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2020-06-01;;2020-08-31;1024400160032
90452348;ONTRUZANT;150 MG PO LIOF SOL INJ IV CT FA VD TRANS;SAMSUNG BIOEPIS BR PHARMACEUTICAL LTDA.;2020-06-01;;2020-08-31;1592100030016
90452470;FUNED - TALIDOMIDA;100 MG COM CT BL AL PLAS PVC TRANS X 30;FUNDAÇÃO EZEQUIEL DIAS - FUNED;2020-06-01;;2020-08-31;1120900310037
90452569;COLLECTRO;50 MG PÓ LIOF SOL INJ IV CT FA VD TRANS;MYLAN LABORATORIOS LTDA;2020-06-01;;2020-08-31;1883000710015
90452577;COLLECTRO;50 MG PÓ LIOF SOL INJ IV CT 5 FA VD TRANS;MYLAN LABORATORIOS LTDA;2020-06-01;;2020-08-31;1883000710023
90452585;COLLECTRO;50 MG PÓ LIOF SOL INJ IV CT 10 FA VD TRANS;MYLAN LABORATORIOS LTDA;2020-06-01;;2020-08-31;1883000710031
90452674;COLLECTRO;100 MG PÓ LIOF SOL INJ IV CT FA VD TRANS;MYLAN LABORATORIOS LTDA;2020-06-01;;2020-08-31;1883000710041
90452682;COLLECTRO;100 MG PÓ LIOF SOL INJ IV CT 5 FA VD TRANS;MYLAN LABORATORIOS LTDA;2020-06-01;;2020-08-31;1883000710058
90452690;COLLECTRO;100 MG PÓ LIOF SOL INJ IV CT 10 FA VD TRANS;MYLAN LABORATORIOS LTDA;2020-06-01;;2020-08-31;1883000710066
90453034;TEMOZOLOMIDA;5 MG CAP DURA CT FR VD AMB X 5;EUROFARMA LABORATÓRIOS S.A.;2020-06-01;;2020-08-31;1004312750011
90453042;TEMOZOLOMIDA;250 MG CAP DURA CT FR VD AMB X 5;EUROFARMA LABORATÓRIOS S.A.;2020-06-01;;2020-08-31;1004312750062
90453050;TEMOZOLOMIDA;20 MG CAP DURA CT FR VD AMB X 5;EUROFARMA LABORATÓRIOS S.A.;2020-06-01;;2020-08-31;1004312750020
90453069;TEMOZOLOMIDA;100 MG CAP DURA CT FR VD AMB X 5;EUROFARMA LABORATÓRIOS S.A.;2020-06-01;;2020-08-31;1004312750038
90453077;TEMOZOLOMIDA;140 MG CAP DURA CT FR VD AMB X 5;EUROFARMA LABORATÓRIOS S.A.;2020-06-01;;2020-08-31;1004312750046
90453123;TEMOZOLOMIDA;180 MG CAP DURA CT FR VD AMB X 5;EUROFARMA LABORATÓRIOS S.A.;2020-06-01;;2020-08-31;1004312750054
90453190;OXALIPLATINA;50 MG PO LIOF SOL INJ IV CT FA VD TRANS X 30ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602040010
90453204;OXALIPLATINA;50 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS X 30ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602040029
90453310;OXALIPLATINA;100 MG PO LIOF SOL INJ IV CT FA VD TRANS X 50ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602040037
90453328;OXALIPLATINA;100 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS X 50 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-06-01;;2020-08-31;1064602040045
90454839;AMGEVITA;50 MG/ML SOL INJ CT SER PREENC VD TRANS X 0,4 ML + AGU;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2020-06-01;;2020-08-31;1024400150010
90454847;AMGEVITA;50 MG/ML SOL INJ CT SER PREENC VD TRANS X 0,8 ML + AGU;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2020-06-01;;2020-08-31;1024400150029
90454944;AMGEVITA;50 MG/ML SOL INJ CT 2 SER PREENC VD TRANS X 0,8 ML + AGU;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2020-06-01;;2020-08-31;1024400150037
90454952;AMGEVITA;50 MG/ML SOL INJ CT SER PREENC VD TRANS X 0,8 ML ACOPLADA EM CAN APLIC;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2020-06-01;;2020-08-31;1024400150045
90454960;AMGEVITA;50 MG/ML SOL INJ CT 2 SER PREENC VD TRANS X 0,8 ML ACOPLADA EM CAN APLIC;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2020-06-01;;2020-08-31;1024400150053
90455576;REVLIMID;20 MG CP DURA CT BL AL PLAS TRANS X 21;CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.;2020-06-01;;2020-08-31;1961400020089
90455584;REVLIMID;5 MG CAP DURA CT BL AL PLAS TRANS X 14;CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.;2020-06-01;;2020-08-31;1961400020097
90455630;ANYA;1 MG COM REV CT BL AL PVC X 30;SUN FARMACÊUTICA DO BRASIL LTDA;2020-06-01;;2020-08-31;1468200670034
90455649;REVLIMID;10 MG CAP DURA CT BL AL PLAS TRANS X 14;CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.;2020-06-01;;2020-08-31;1961400020100
90455657;REVLIMID;25 MG CAP DURA CT BL AL PLAS TRANS X 14;CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.;2020-06-01;;2020-08-31;1961400020127
90455665;REVLIMID;15 MG CAP DURA CT BL AL PLAS TRANS X 14;CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.;2020-06-01;;2020-08-31;1961400020119
90455673;DECI;50 MG/ML PÓ LIOF SOL INJ IV CT FA VD TRANS 20ML + DIL FA VD TRANS X 10 ML;SUN FARMACÊUTICA DO BRASIL LTDA;2020-06-01;;2020-08-31;1468200850016
90455711;ANYA;1 MG COM REV CT BL AL PVC X 90;SUN FARMACÊUTICA DO BRASIL LTDA;2020-06-01;;2020-08-31;1468200670050
90455720;ANYA;1 MG COM REV CT BL AL PVC X 200;SUN FARMACÊUTICA DO BRASIL LTDA;2020-06-01;;2020-08-31;1468200670069
90455738;ANYA;1 MG COM REV CT BL AL PVC X 500;SUN FARMACÊUTICA DO BRASIL LTDA;2020-06-01;;2020-08-31;1468200670085
90455800;LETROZOL;2,5 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30;GERMED FARMACEUTICA LTDA;2020-06-01;;2020-08-31;1058309330014
90455835;VITANOL-A;0,25 MG/G CREM DERM CT BG AL X 30 G;GLAXOSMITHKLINE BRASIL LTDA;2020-06-01;;2020-08-31;1010703400013
90455916;VITANOL-A;0,5 MG/G CREM DERM CT BG AL X 30 G;GLAXOSMITHKLINE BRASIL LTDA;2020-06-01;;2020-08-31;1010703400021
90455924;VITANOL-A;1 MG/G CREM DERM CT BG AL X 30 G;GLAXOSMITHKLINE BRASIL LTDA;2020-06-01;;2020-08-31;1010703400031
90455975;AUBAGIO;14 MG COM REV CT BL AL AL X 30 ;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-06-01;;2020-08-31;1832603150017
90456343;INLYTA;1 MG COM REV CT FR PLAS OPC X 180;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2020-06-01;;2020-08-31;1211004520029
90456351;INLYTA;5 MG COM REV CT FR PLAS OPC X 60;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2020-06-01;;2020-08-31;1211004520045
90456556;LILIYA;2,5 MG COM REV CT BL AL PLAS TRANS X 28;SUN FARMACÊUTICA DO BRASIL LTDA;2020-06-01;;2020-08-31;1468200800019
90456858;DEXASON;1 MG/G CREM DERM CT BG AL X 10 G;LABORATÓRIO TEUTO BRASILEIRO S/A;2020-06-01;;2020-08-31;1037000600023
90456866;DEXASON;4 MG COM CT BL AL PLAS X 10;LABORATÓRIO TEUTO BRASILEIRO S/A;2020-06-01;;2020-08-31;1037000600041
90457188;RILUZOL;50 MG COM REV CT BL AL AL X 30;PRATI DONADUZZI & CIA LTDA;2020-06-01;;2020-08-31;1256802940017
90457196;RILUZOL;50 MG COM REV CT BL AL AL X 60;PRATI DONADUZZI & CIA LTDA;2020-06-01;;2020-08-31;1256802940025
90457315;DUPIXENT;175 MG/ML SOL INJ CT 2 SER PREENC VD TRANS X 1,14 ML + SISTEMA DE SEGURANÇA;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-06-01;;2020-08-31;1832603350032
90458354;DUPIXENT;150 MG/ML SOL INJ CT 2 SER PREENC VD TRANS X 2,0 ML + SISTEMA DE SEGURANÇA;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-06-01;;2020-08-31;1832603350016
90458362;DUPIXENT;150 MG/ML SOL INJ CT 2 SER PREENC VD TRANS X 2,0 ML;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-06-01;;2020-08-31;1832603350024
90458451;MAVENCLAD;10 MG COM CT BL AL AL X 1;MERCK S/A;2020-06-01;;2020-08-31;1008904110010
90458460;MAVENCLAD;10 MG COM CT BL AL AL X 4;MERCK S/A;2020-06-01;;2020-08-31;1008904110029
90458478;MAVENCLAD;10 MG COM CT BL AL AL X 6;MERCK S/A;2020-06-01;;2020-08-31;1008904110045
90458567;RAPAMUNE;1 MG DRG CT BL AL PLAS TRANS X 60 ;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2020-06-01;;2020-08-31;1211004530016
90459210;COAMA;500 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 120;EMS S/A;2020-06-01;;2020-08-31;1023512920049
90459393;COAMA;500 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 60;EMS S/A;2020-06-01;;2020-08-31;1023512920022
90460529;CLORIDRATO DE GENCITABINA;1 G PÓ LIOF SOL INJ IV CT FA VD TRANS X 50 ML;ZYDUS NIKKHO FARMACÊUTICA LTDA;2020-06-01;;2020-08-31;1565100610023
90461916;LETROZOL;2,5 COM REV CT BL AL PLAS PVC/PVDC X 30;ACCORD FARMACÊUTICA LTDA;2020-06-01;;2020-08-31;1553700740021
90462416;CLORIDRATO DE GENCITABINA;200 MG PÓ LIOF SOL INJ IV CT FA VD TRANS X 10 ML;FARMA VISION IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA;2020-06-01;;2020-08-31;1746500010011
90462424;CLORIDRATO DE GENCITABINA;1G PÓ LIOF SOL INJ IV CT FA VD TRANS X 50 ML;FARMA VISION IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA;2020-06-01;;2020-08-31;1746500010021
90463838;DENSIS;5MG/100ML SOL INJ CT BOLS PLAS TRANS SIST FECH X 100ML;MOMENTA FARMACÊUTICA LTDA.;2020-09-01;;2020-11-30;1942700230058
90463862;HYRIMOZ;40 MG SOL INJ CT BL PLAS X 2 SER VD PREENCH C/ ACGU X 0,8 ML;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2020-09-01;;2020-11-30;1004706280014
90463870;HYRIMOZ;40 MG SOL INJ CT 2 CANETA PREENCH X 0,8ML;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2020-09-01;;2020-11-30;1004706280030
90465369;BORTEZOMIBE;3,5 MG PO LIOF SOL INJ CT FA VD TRANS;SUN FARMACÊUTICA DO BRASIL LTDA;2020-09-01;;2020-11-30;1468200620010
90465601;JEVTANA;60 MG SOL INJ CX FA VD TRANS X 1,5 ML + DIL X 4,5 ML;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-09-01;;2020-11-30;1832603120010
90466462;CITOPLAX;1MG/ML SOL INJ IV CT FA VD AMB X 50 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-09-01;;2020-11-30;1064602180017
90470206;DECITABINA;50 MG/ML PÓ LIOF SOL INJ IV CT FA VD TRANS 20ML + DIL FA VD TRANS X 10 ML;SUN FARMACÊUTICA DO BRASIL LTDA;2020-09-01;;2020-11-30;1468200690019
90471075;BIO-MANGUINHOS ETANERCEPTE;50 MG/ML SOL INJ CT 4 SER PREENC X 1,0 ML;FUNDAÇÃO OSWALDO CRUZ;2020-09-01;;2020-11-30;1106301510017
90471091;EXHER;5 MG COM CT BL AL PLAS PVC TRANS X 28;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100040012
90471105;EXHER;5 MG COM CT BL AL PLAS PVC TRANS X 280;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100040020
90471113;EXHER;5 MG COM CT BL AL PLAS PVC TRANS X 560;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100040039
90471121;EXHER;5 MG COM CT BL AL PLAS PVC TRANS X 1400;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100040047
90471130;EXHER;10 MG COM CT BL AL PLAS PVC TRANS X 28;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100040055
90471148;EXHER;10 MG COM CT BL AL PLAS PVC TRANS X 280;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100040063
90471156;EXHER;10 MG COM CT BL AL PLAS PVC TRANS X 560;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100040071
90471164;EXHER;10 MG COM CT BL AL PLAS PVC TRANS X 1400;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100040081
90471296;JAKAVI;10 MG COM CT BL AL PLAS PVC/PCTFE TRANS X 60;NOVARTIS BIOCIENCIAS S.A;2020-09-01;;2020-11-30;1006811210043
90472330;SIMPONI;50 MG SOL INJ CT 1 SER PREENC X 0,5 ML;JANSSEN-CILAG FARMACÊUTICA LTDA;2020-09-01;;2020-11-30;1123634050010
90474287;MESILATO DE IMATINIBE;100 MG COM REV CT BL AL AL X 60;RANBAXY FARMACÊUTICA LTDA;2020-09-01;;2020-11-30;1235202610013
90474295;MESILATO DE IMATINIBE;100 MG COM REV CT BL AL AL DESSEC X 60;RANBAXY FARMACÊUTICA LTDA;2020-09-01;;2020-11-30;1235202610021
90474309;MESILATO DE IMATINIBE;400 MG COM REV CT BL AL AL X 30;RANBAXY FARMACÊUTICA LTDA;2020-09-01;;2020-11-30;1235202610031
90474317;MESILATO DE IMATINIBE;400 MG COM REV CT BL AL AL DESSEC X 30;RANBAXY FARMACÊUTICA LTDA;2020-09-01;;2020-11-30;1235202610048
90475135;AKSSUS;6 MG/ML SOL INJ CT FA VD TRANS X 16,7 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-09-01;;2020-11-30;1064602170011
90475755;PEMETREXEDE DISSÓDICO;100 MG PO LIOF SOL INJ IV CT FA VD TRANS;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;2020-09-01;;2020-11-30;1514300500014
90475763;PEMETREXEDE DISSÓDICO;500 MG PO LIOF SOL INJ IV CT FA VD TRANS;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;2020-09-01;;2020-11-30;1514300500022
90475933;EGURINEL;267 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 270;ZODIAC PRODUTOS FARMACÊUTICOS S/A;2020-09-01;;2020-11-30;1221401140017
90477146;TERIFLUNOMIDA;14 MG COM REV CT BL AL AL X 30;ACCORD FARMACÊUTICA LTDA;2020-09-01;;2020-11-30;1553700810011
90477154;RYFLUNA;14 MG COM REV CT BL AL AL X 30;ACCORD FARMACÊUTICA LTDA;2020-09-01;;2020-11-30;1553700840018
90477162;TERIFLUNOMIDA;14 MG COM REV CT BL AL AL X 30;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100030017
90477170;TERIFLUNOMIDA;14 MG COM REV CT BL AL AL X 300;NATCOFARMA DO BRASIL LTDA;2020-09-01;;2020-11-30;1826100030025
90477774;CAPRELSA;100 MG COM REV CT BL AL PLAS TRANS X 30;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-09-01;;2020-11-30;1832603260017
90477782;CAPRELSA;300 MG COM REV CT BL AL PLAS TRANS X 30;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-09-01;;2020-11-30;1832603260025
90479483;PROAZITAX;40MG SOL INJ IV CT FA VD TRANS X 1ML + DIL FA VD TRANS X 3ML;EUROFARMA LABORATÓRIOS S.A.;2020-11-01;;2021-01-31;1004311980021
90479564;CAPECITABINA;150 MG COM REV CT BL AL PVC OPC X 120;SUN FARMACÊUTICA DO BRASIL LTDA;2020-11-01;;2021-01-31;1468200400053
90481135;CLORIDRATO DE GENCITABINA;200 MG PO LIOF SOL INJ IV CT FA VD TRANS;CAMBER FARMACEUTICA LTDA;2020-11-01;;2021-01-31;1650700040013
90481143;CLORIDRATO DE GENCITABINA;1 G PO LIOF SOL INJ IV CT FA VD TRANS;CAMBER FARMACEUTICA LTDA;2020-11-01;;2021-01-31;1650700040021
90481151;CLORIDRATO DE IRINOTECANO TRI-HIDRATADO;20 MG/ML SOL INJ IV CT FA VD AMB X 2 ML;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701590017
90481160;CLORIDRATO DE IRINOTECANO TRI-HIDRATADO;20 MG/ML SOL INJ IV CT FA VD AMB X 5 ML;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701590033
90481178;CLORIDRATO DE IRINOTECANO TRI-HIDRATADO;20 MG/ML SOL INJ IV CT 10 FA VD AMB X 5 ML;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701590041
90481186;CLORIDRATO DE IRINOTECANO TRI-HIDRATADO;20 MG/ML SOL INJ IV CT 10 FA VD AMB X 2 ML;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701590025
90482174;DACARBAZINA;200 MG PÓ LIOF SOL INJ IV CT FA VD AMB;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701620013
90482182;DACARBAZINA;200 MG PÓ LIOF SOL INJ IV CT 10 FA VD AMB;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701620021
90482557;DEXAMETASONA;4 MG COM CT BL AL PLAS OPC X 20;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;2020-11-01;;2021-01-31;1677305180020
90482565;DEXAMETASONA;4 MG COM CT BL AL PLAS OPC X 30;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;2020-11-01;;2021-01-31;1677305180039
90482573;DEXAMETASONA;4 MG COM CT BL AL PLAS OPC X 40;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;2020-11-01;;2021-01-31;1677305180047
90482581;DEXAMETASONA;4 MG COM CT BL AL PLAS OPC X 10   ;GERMED FARMACEUTICA LTDA;2020-11-01;;2021-01-31;1058308790011
90482590;DEXAMETASONA;4 MG COM CT BL AL PLAS OPC X 30;GERMED FARMACEUTICA LTDA;2020-11-01;;2021-01-31;1058308790038
90482603;DEXAMETASONA;4 MG COM CT BL AL PLAS OPC X 40;GERMED FARMACEUTICA LTDA;2020-11-01;;2021-01-31;1058308790046
90483103;TAXOTERE;20 MG/ML SOL INJ CX FA VD TRANS X 1 ML;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-11-01;;2021-01-31;1832604390011
90483111;TAXOTERE;20 MG/ML SOL INJ CX FA VD TRANS X 4 ML;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-11-01;;2021-01-31;1832604390021
90485564;SABINE;2,5 MG COM REV CT BL AL PLAS TRANS X 30;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;2020-11-01;;2021-01-31;1057307390011
90485572;NOAZY;2,5 MG COM REV CT BL AL PLAS PVC/PE/PVDC TRANS X 30;NATCOFARMA DO BRASIL LTDA;2020-11-01;;2021-01-31;1826100050018
90485580;NOAZY;2,5 MG COM REV CT FR PLAS HDPE OPC X 30;NATCOFARMA DO BRASIL LTDA;2020-11-01;;2021-01-31;1826100050026
90487435;OXA;5 MG/ML SOL INJ IV CT FA VD TRANS X 10 ML;ACCORD FARMACÊUTICA LTDA;2020-11-01;;2021-01-31;1553700870014
90487443;OXA;5 MG/ML SOL INJ IV CT FA VD TRANS X 20 ML;ACCORD FARMACÊUTICA LTDA;2020-11-01;;2021-01-31;1553700870022
90487451;OXA;5 MG/ML SOL INJ IV CT FA VD TRANS X 40 ML;ACCORD FARMACÊUTICA LTDA;2020-11-01;;2021-01-31;1553700870030
90487460;ELOXATIN;5,0 MG/ML SOL INJ CT FA VD TRANS X 10 ML;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-11-01;;2021-01-31;1832604260010
90487478;ELOXATIN;5,0 MG/ML SOL INJ CT FA VD TRANS X 20 ML ;SANOFI MEDLEY FARMACÊUTICA LTDA.;2020-11-01;;2021-01-31;1832604260029
90487486;OXALIPLATINA;5 MG/ML SOL INJ IV CT FA VD AMB X 20 ML;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701630035
90487494;OXALIPLATINA;5 MG/ML SOL INJ IV CT FA VD AMB X 10 ML;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701630019
90487508;OXALIPLATINA;5 MG/ML SOL INJ IV CX 10 FA VD AMB X 10 ML;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701630027
90487516;OXALIPLATINA;5 MG/ML SOL INJ IV CX 10 FA VD AMB X 20 ML;BLAU FARMACÊUTICA S.A.;2020-11-01;;2021-01-31;1163701630043
90487532;TAXILAN;6 MG/ML SOL INJ CT FA VD TRANS X 50 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2020-11-01;;2021-01-31;1064601390069
90487699;PEMETREXEDE DISSODICO;100 MG PO LIOF SOL INJ IV CT FA VD TRANS X 10 ML;SUN FARMACÊUTICA DO BRASIL LTDA;2020-11-01;;2021-01-31;1468200760017
90487702;PEMETREXEDE DISSODICO;500 MG PO LIOF SOL INJ IV CT FA VD TRANS X 50 ML;SUN FARMACÊUTICA DO BRASIL LTDA;2020-11-01;;2021-01-31;1468200760025
90488407;RUXIENCE;10 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 10 ML;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2020-11-01;;2021-01-31;1211004780012
90488415;RUXIENCE;10 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 50 ML;WYETH INDÚSTRIA FARMACÊUTICA LTDA;2020-11-01;;2021-01-31;1211004780020
90489250;ACTEMRA;20 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 20 ML ;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2020-11-01;;2021-01-31;1010006550056
90489268;ACTEMRA;20 MG/ML SOL DIL INFUS IV CT 4 FA VD TRANS X 20 ML ;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2020-11-01;;2021-01-31;1010006550064
90490436;DEXAMETASONA;4 MG COM CT BL AL PLAS OPC X 30;EMS S/A;2021-01-01;;2021-03-31;1023507020450
90490444;DEXAMETASONA;4 MG COM CT BL AL PLAS OPC X 40;EMS S/A;2021-01-01;;2021-03-31;1023507020469
90490630;ERELZI;50 MG SOL INJ CT BL PLAS X 4 SER VD PREENC C/ AGU X 1 ML;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2021-01-01;;2021-03-31;1004706290079
90490649;ERELZI;50 MG SOL INJ CT 4 CAN PREENC X 1 ML + SIST APLIC PLAS;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2021-01-01;;2021-03-31;1004706290117
90491238;DEXAMETASONA;4 MG COM CT BL AL PLAS OPC X 20;EMS S/A;2021-01-01;;2021-03-31;1023507020442
