cd_procedimento,termo,categoria,tot_qt,tot_vl,mean_vl
74902580,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5996-040-14 Inserto Articular, 14mm (Fem. E, F – Tib. 5, 6)",Feminino,1,1575,1575
74902580,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5996-040-14 Inserto Articular, 14mm (Fem. E, F – Tib. 5, 6)",N. I.,0,0,0
74903071,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5960-032-14 Inserto Articular LPS-Flex, 14mm (Fem. E, F – Tib. 3, 4)",Masculino,1,3263.26,3263.26
74903071,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5960-032-14 Inserto Articular LPS-Flex, 14mm (Fem. E, F – Tib. 3, 4)",Feminino,0,0,0
74903071,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5960-032-14 Inserto Articular LPS-Flex, 14mm (Fem. E, F – Tib. 3, 4)",N. I.,0,0,0
74904035,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5994-040-20 Inserto Articular LCCK, 20mm (Fem. E, F – Tib. 5, 6)",Masculino,0,0,0
74904035,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5994-040-20 Inserto Articular LCCK, 20mm (Fem. E, F – Tib. 5, 6)",Feminino,1,4638.58,4638.58
74904035,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5994-040-20 Inserto Articular LCCK, 20mm (Fem. E, F – Tib. 5, 6)",N. I.,0,0,0
74904361,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5964-040-10 Inserto Articular LPS-Flex EF 5-6, 10mm",Masculino,1,1681.43,1681.43
74904361,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5964-040-10 Inserto Articular LPS-Flex EF 5-6, 10mm",Feminino,0,0,0
74904361,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5964-040-10 Inserto Articular LPS-Flex EF 5-6, 10mm",N. I.,0,0,0
74904558,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5994-032-20 Inserto Articular LCCK, 20mm (Fem. E, F – Tib. 3, 4)",Masculino,0,0,0
74904558,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5994-032-20 Inserto Articular LCCK, 20mm (Fem. E, F – Tib. 3, 4)",Feminino,1,1971.17,1971.17
74904558,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5994-032-20 Inserto Articular LCCK, 20mm (Fem. E, F – Tib. 3, 4)",N. I.,0,0,0
74904590,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5960-030-10 Inserto Articular LPS-Flex, 10mm (Fem. C, D – Tib. 3, 4)",Masculino,0,0,0
74904590,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5960-030-10 Inserto Articular LPS-Flex, 10mm (Fem. C, D – Tib. 3, 4)",Feminino,1,2213.61,2213.61
74904590,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5960-030-10 Inserto Articular LPS-Flex, 10mm (Fem. C, D – Tib. 3, 4)",N. I.,0,0,0
74905210,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5994-030-10 Inserto Articular LCCK, 10mm (Fem. C, D – Tib. 3, 4)",Masculino,0,0,0
74905210,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5994-030-10 Inserto Articular LCCK, 10mm (Fem. C, D – Tib. 3, 4)",Feminino,2,3740,1870
74905210,"INSERTO ARTICULAR DE POLIETILENO COM RESTRIÇÃO FIXO - 00-5994-030-10 Inserto Articular LCCK, 10mm (Fem. C, D – Tib. 3, 4)",N. I.,0,0,0
74905619,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5448-003-37 Componente Base Tibial Meio-Bloco Metálico Trabecular (Esq-Lat/Dir-Med), 10mm, Tam 3 Nexgen",Masculino,0,0,0
74905619,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5448-003-37 Componente Base Tibial Meio-Bloco Metálico Trabecular (Esq-Lat/Dir-Med), 10mm, Tam 3 Nexgen",Feminino,1,2821.04,2821.04
74905619,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5448-003-37 Componente Base Tibial Meio-Bloco Metálico Trabecular (Esq-Lat/Dir-Med), 10mm, Tam 3 Nexgen",N. I.,0,0,0
74906011,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5448-002-10 Componente Base Tibial Bloco Metálico Trabecular 10mm, Tam 2 Nexgen",Masculino,0,0,0
74906011,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5448-002-10 Componente Base Tibial Bloco Metálico Trabecular 10mm, Tam 2 Nexgen",Feminino,1,2714.25,2714.25
74906011,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5448-002-10 Componente Base Tibial Bloco Metálico Trabecular 10mm, Tam 2 Nexgen",N. I.,0,0,0
74906119,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5986-047-01 Componente Tibial Option Nexgen, Tamanho 5, AP 46mm, ML 74mm",Masculino,2,4495.74,2247.87
74906119,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5986-047-01 Componente Tibial Option Nexgen, Tamanho 5, AP 46mm, ML 74mm",Feminino,5,10683.31,2136.66
74906119,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5986-047-01 Componente Tibial Option Nexgen, Tamanho 5, AP 46mm, ML 74mm",N. I.,1,2930.4,2930.4
74907239,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5448-005-26 Componente Base Tibial Meio-Bloco Metálico Trabecular (Dir-Lat/Esq-Med), 5mm, Tam 5 Nexgen",Masculino,0,0,0
74907239,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5448-005-26 Componente Base Tibial Meio-Bloco Metálico Trabecular (Dir-Lat/Esq-Med), 5mm, Tam 5 Nexgen",Feminino,1,2714.25,2714.25
74907239,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5448-005-26 Componente Base Tibial Meio-Bloco Metálico Trabecular (Dir-Lat/Esq-Med), 5mm, Tam 5 Nexgen",N. I.,0,0,0
74907263,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5986-037-01 Componente Tibial Option Nexgen, Tamanho 3, AP 42mm, ML 66mm",Masculino,0,0,0
74907263,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5986-037-01 Componente Tibial Option Nexgen, Tamanho 3, AP 42mm, ML 66mm",Feminino,3,8959.74,2986.58
74907263,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5986-037-01 Componente Tibial Option Nexgen, Tamanho 3, AP 42mm, ML 66mm",N. I.,0,0,0
74908235,COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5988-021-14 Componente Haste Femoral/Tibial Offset 14mmx200mm Nexgen/LCCK,Masculino,0,0,0
74908235,COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5988-021-14 Componente Haste Femoral/Tibial Offset 14mmx200mm Nexgen/LCCK,Feminino,1,5181.44,5181.44
74908235,COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5988-021-14 Componente Haste Femoral/Tibial Offset 14mmx200mm Nexgen/LCCK,N. I.,0,0,0
74908472,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5986-057-01 Componente Tibial Option Nexgen, Tamanho 7, AP 51mm, ML 82mm",Masculino,1,1519.51,1519.51
74908472,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5986-057-01 Componente Tibial Option Nexgen, Tamanho 7, AP 51mm, ML 82mm",Feminino,0,0,0
74908472,"COMPONENTE TIBIAL METÁLICO OPTION ZIMMER - 00-5986-057-01 Componente Tibial Option Nexgen, Tamanho 7, AP 51mm, ML 82mm",N. I.,0,0,0
74929666,BASE TIBIAL METÁLICA,Masculino,2,9630.91,4815.46
74929666,BASE TIBIAL METÁLICA,Feminino,0,0,0
74929666,BASE TIBIAL METÁLICA,N. I.,0,0,0
74930281,BASE TIBIAL METÁLICA - 00-5980-037-02 Componente Base Tibial Metalica Precoat Tam 4 Nexgen - Zimmer,Masculino,1,4181.29,4181.29
74930281,BASE TIBIAL METÁLICA - 00-5980-037-02 Componente Base Tibial Metalica Precoat Tam 4 Nexgen - Zimmer,Feminino,2,7604.67,3802.34
74930281,BASE TIBIAL METÁLICA - 00-5980-037-02 Componente Base Tibial Metalica Precoat Tam 4 Nexgen - Zimmer,N. I.,0,0,0
74930303,"BASE TIBIAL METÁLICA - 00-5448-002-10 Componente Base Tibial Bloco Metálico Trabecular 10mm, Tam 2 Nexgen",Masculino,0,0,0
74930303,"BASE TIBIAL METÁLICA - 00-5448-002-10 Componente Base Tibial Bloco Metálico Trabecular 10mm, Tam 2 Nexgen",Feminino,1,3106.95,3106.95
74930303,"BASE TIBIAL METÁLICA - 00-5448-002-10 Componente Base Tibial Bloco Metálico Trabecular 10mm, Tam 2 Nexgen",N. I.,0,0,0
74930486,"BASE TIBIAL METÁLICA - 42-5320-071-02 BASE TIBIAL CIMENTADA PERSONA, 5°, Direita, Tam E",Masculino,0,0,0
74930486,"BASE TIBIAL METÁLICA - 42-5320-071-02 BASE TIBIAL CIMENTADA PERSONA, 5°, Direita, Tam E",Feminino,1,7439.94,7439.94
74930486,"BASE TIBIAL METÁLICA - 42-5320-071-02 BASE TIBIAL CIMENTADA PERSONA, 5°, Direita, Tam E",N. I.,0,0,0
74930702,"BASE TIBIAL METÁLICA - 42-5320-088-02 BASE TIBIAL CIMENTADA PERSONA, 5°, Direita, Tam J",Masculino,0,0,0
74930702,"BASE TIBIAL METÁLICA - 42-5320-088-02 BASE TIBIAL CIMENTADA PERSONA, 5°, Direita, Tam J",Feminino,1,2874.44,2874.44
74930702,"BASE TIBIAL METÁLICA - 42-5320-088-02 BASE TIBIAL CIMENTADA PERSONA, 5°, Direita, Tam J",N. I.,0,0,0
74931040,BASE TIBIAL METÁLICA - 00-5980-037-01 Componente Base Tibial Metalica Precoat Tam 3 Nexgen - Zimmer,Masculino,0,0,0
74931040,BASE TIBIAL METÁLICA - 00-5980-037-01 Componente Base Tibial Metalica Precoat Tam 3 Nexgen - Zimmer,Feminino,1,3778.65,3778.65
74931040,BASE TIBIAL METÁLICA - 00-5980-037-01 Componente Base Tibial Metalica Precoat Tam 3 Nexgen - Zimmer,N. I.,0,0,0
74931199,"BASE TIBIAL METÁLICA - 42-5320-071-01 BASE TIBIAL CIMENTADA PERSONA, 5°, Esq, Tam E",Masculino,0,0,0
74931199,"BASE TIBIAL METÁLICA - 42-5320-071-01 BASE TIBIAL CIMENTADA PERSONA, 5°, Esq, Tam E",Feminino,2,9100,4550
74931199,"BASE TIBIAL METÁLICA - 42-5320-071-01 BASE TIBIAL CIMENTADA PERSONA, 5°, Esq, Tam E",N. I.,0,0,0
74931296,"BASE TIBIAL METÁLICA - 00-5448-003-10 Componente Base Tibial Bloco Metálico Trabecular 10mm, Tam 3 Nexgen",Masculino,0,0,0
74931296,"BASE TIBIAL METÁLICA - 00-5448-003-10 Componente Base Tibial Bloco Metálico Trabecular 10mm, Tam 3 Nexgen",Feminino,1,0.01,0.01
74931296,"BASE TIBIAL METÁLICA - 00-5448-003-10 Componente Base Tibial Bloco Metálico Trabecular 10mm, Tam 3 Nexgen",N. I.,0,0,0
74932047,"BASE TIBIAL METÁLICA - 42-5570-001-14 COMPONENTE HASTE TIBIAL PERSONA, 14X+30MM",Masculino,2,7680.22,3840.11
74932047,"BASE TIBIAL METÁLICA - 42-5570-001-14 COMPONENTE HASTE TIBIAL PERSONA, 14X+30MM",Feminino,0,0,0
74932047,"BASE TIBIAL METÁLICA - 42-5570-001-14 COMPONENTE HASTE TIBIAL PERSONA, 14X+30MM",N. I.,0,0,0
74932616,BASE TIBIAL METÁLICA - 00-5988-016-22 Componente Haste Femoral/Tibial Sharp Fluted 22mmx175mm Nexgen / LCCK - Zimmer,Masculino,1,3778.65,3778.65
74932616,BASE TIBIAL METÁLICA - 00-5988-016-22 Componente Haste Femoral/Tibial Sharp Fluted 22mmx175mm Nexgen / LCCK - Zimmer,Feminino,0,0,0
74932616,BASE TIBIAL METÁLICA - 00-5988-016-22 Componente Haste Femoral/Tibial Sharp Fluted 22mmx175mm Nexgen / LCCK - Zimmer,N. I.,0,0,0
74932624,"BASE TIBIAL METÁLICA - 42-5320-064-01 BASE TIBIAL CIMENTADA PERSONA, 5°, Esq, Tam C",Masculino,1,4631.55,4631.55
74932624,"BASE TIBIAL METÁLICA - 42-5320-064-01 BASE TIBIAL CIMENTADA PERSONA, 5°, Esq, Tam C",Feminino,0,0,0
74932624,"BASE TIBIAL METÁLICA - 42-5320-064-01 BASE TIBIAL CIMENTADA PERSONA, 5°, Esq, Tam C",N. I.,0,0,0
74932853,"BASE TIBIAL METÁLICA - 42-5320-079-01 BASE TIBIAL CIMENTADA PERSONA, 5°, Esq, Tam G",Masculino,2,10646.62,5323.31
74932853,"BASE TIBIAL METÁLICA - 42-5320-079-01 BASE TIBIAL CIMENTADA PERSONA, 5°, Esq, Tam G",Feminino,0,0,0
74932853,"BASE TIBIAL METÁLICA - 42-5320-079-01 BASE TIBIAL CIMENTADA PERSONA, 5°, Esq, Tam G",N. I.,0,0,0
74933841,"COMPONENTE FEMORAL COM RESTRIÇÃO COM REVESTIMENTO - 00-5990-033-01 Componente Femoral Metálico Bloco Posterior, 5mm Tam C Nexgen / LCCK - Zimmer",Masculino,0,0,0
74933841,"COMPONENTE FEMORAL COM RESTRIÇÃO COM REVESTIMENTO - 00-5990-033-01 Componente Femoral Metálico Bloco Posterior, 5mm Tam C Nexgen / LCCK - Zimmer",Feminino,3,4169.88,1389.96
74933841,"COMPONENTE FEMORAL COM RESTRIÇÃO COM REVESTIMENTO - 00-5990-033-01 Componente Femoral Metálico Bloco Posterior, 5mm Tam C Nexgen / LCCK - Zimmer",N. I.,0,0,0
74933990,"COMPONENTE FEMORAL COM RESTRIÇÃO COM REVESTIMENTO - 00-5990-035-02 Componente Femoral Metálico Bloco Posterior, 10mm Tam E Nexgen / LCCK - Zimmer",Masculino,1,1389.96,1389.96
74933990,"COMPONENTE FEMORAL COM RESTRIÇÃO COM REVESTIMENTO - 00-5990-035-02 Componente Femoral Metálico Bloco Posterior, 10mm Tam E Nexgen / LCCK - Zimmer",Feminino,0,0,0
74933990,"COMPONENTE FEMORAL COM RESTRIÇÃO COM REVESTIMENTO - 00-5990-035-02 Componente Femoral Metálico Bloco Posterior, 10mm Tam E Nexgen / LCCK - Zimmer",N. I.,0,0,0
74939947,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5222-006-14 - COMP. PLATO TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED UC PERSONA, DIR, 14MM, TIBIA G-H/CR FEM 7-12",Masculino,3,5.91,1.97
74939947,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5222-006-14 - COMP. PLATO TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED UC PERSONA, DIR, 14MM, TIBIA G-H/CR FEM 7-12",Feminino,2,3.94,1.97
74939947,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5222-006-14 - COMP. PLATO TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED UC PERSONA, DIR, 14MM, TIBIA G-H/CR FEM 7-12",N. I.,0,0,0
74941259,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5110-006-12 - COMP. PLATO TIBIAL DE POLIETILENO CR PERSONA, ESQ, 12MM, TIBIA G-H/CR FEM 7-12",Masculino,1,1992.55,1992.55
74941259,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5110-006-12 - COMP. PLATO TIBIAL DE POLIETILENO CR PERSONA, ESQ, 12MM, TIBIA G-H/CR FEM 7-12",Feminino,0,0,0
74941259,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5110-006-12 - COMP. PLATO TIBIAL DE POLIETILENO CR PERSONA, ESQ, 12MM, TIBIA G-H/CR FEM 7-12",N. I.,0,0,0
74943200,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5110-002-16 - COMP. PLATO TIBIAL DE POLIETILENO CR PERSONA, ESQ, 16MM, TIBIA A-B/CR FEM 3-6",Masculino,0,0,0
74943200,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5110-002-16 - COMP. PLATO TIBIAL DE POLIETILENO CR PERSONA, ESQ, 16MM, TIBIA A-B/CR FEM 3-6",Feminino,5,3.4,0.68
74943200,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5110-002-16 - COMP. PLATO TIBIAL DE POLIETILENO CR PERSONA, ESQ, 16MM, TIBIA A-B/CR FEM 3-6",N. I.,0,0,0
74943421,PLATÔ TIBIAL DE POLIETILENO ZIMMER - 90-5970-40-14 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - CR-FLEX VERDE 14MM,Masculino,0,0,0
74943421,PLATÔ TIBIAL DE POLIETILENO ZIMMER - 90-5970-40-14 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - CR-FLEX VERDE 14MM,Feminino,14,17800,1271.43
74943421,PLATÔ TIBIAL DE POLIETILENO ZIMMER - 90-5970-40-14 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - CR-FLEX VERDE 14MM,N. I.,0,0,0
74944010,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 5842-24-09 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - ZUK, TAM 4, 9MM",Masculino,5,0,0
74944010,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 5842-24-09 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - ZUK, TAM 4, 9MM",Feminino,0,0,0
74944010,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 5842-24-09 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - ZUK, TAM 4, 9MM",N. I.,0,0,0
74944053,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5112-004-11 - COMP. PLATO TIBIAL DE POLIETILENO UC PERSONA, ESQ, 11MM, TIBIA C-D/CR FEM 3-7",Masculino,2,104.42,52.21
74944053,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5112-004-11 - COMP. PLATO TIBIAL DE POLIETILENO UC PERSONA, ESQ, 11MM, TIBIA C-D/CR FEM 3-7",Feminino,1,26,26
74944053,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5112-004-11 - COMP. PLATO TIBIAL DE POLIETILENO UC PERSONA, ESQ, 11MM, TIBIA C-D/CR FEM 3-7",N. I.,0,0,0
74944088,PLATÔ TIBIAL DE POLIETILENO ZIMMER - 5970-30-23 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - CR-CR-FLEX AMARELO 23MM,Masculino,0,0,0
74944088,PLATÔ TIBIAL DE POLIETILENO ZIMMER - 5970-30-23 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - CR-CR-FLEX AMARELO 23MM,Feminino,2,66.5,33.25
74944088,PLATÔ TIBIAL DE POLIETILENO ZIMMER - 5970-30-23 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - CR-CR-FLEX AMARELO 23MM,N. I.,0,0,0
74944410,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5210-005-10 - COMP. PLATO TIBIAL DE POLIETILENO CR PERSONA, DIR, 10MM, TIBIA E-F/CR FEM 3-11",Masculino,0,0,0
74944410,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5210-005-10 - COMP. PLATO TIBIAL DE POLIETILENO CR PERSONA, DIR, 10MM, TIBIA E-F/CR FEM 3-11",Feminino,1,4060.99,4060.99
74944410,"PLATÔ TIBIAL DE POLIETILENO ZIMMER - 42-5210-005-10 - COMP. PLATO TIBIAL DE POLIETILENO CR PERSONA, DIR, 10MM, TIBIA E-F/CR FEM 3-11",N. I.,0,0,0
74944797,PLATÔ TIBIAL DE POLIETILENO ZIMMER - 90-5970-30-10 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - CR-FLEX AMARELO 10MM,Masculino,0,0,0
74944797,PLATÔ TIBIAL DE POLIETILENO ZIMMER - 90-5970-30-10 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - CR-FLEX AMARELO 10MM,Feminino,1,1755.62,1755.62
74944797,PLATÔ TIBIAL DE POLIETILENO ZIMMER - 90-5970-30-10 - COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - CR-FLEX AMARELO 10MM,N. I.,0,0,0
74945360,PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER,Masculino,1,2967.57,2967.57
74945360,PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER,Feminino,2,2573.35,1286.67
74945360,PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER,N. I.,0,0,0
74945572,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5114-010-10 COMPONENTE TIBIAL DE POLIETILENO PS PERSONA, ESQ, 10MM, TIBIA G-H/PS FEM 10-12",Masculino,1,1405.95,1405.95
74945572,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5114-010-10 COMPONENTE TIBIAL DE POLIETILENO PS PERSONA, ESQ, 10MM, TIBIA G-H/PS FEM 10-12",Feminino,0,0,0
74945572,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5114-010-10 COMPONENTE TIBIAL DE POLIETILENO PS PERSONA, ESQ, 10MM, TIBIA G-H/PS FEM 10-12",N. I.,0,0,0
74947672,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5114-004-20 COMPONENTE TIBIAL DE POLIETILENO PS PERSONA, ESQ, 20MM, TIBIA C-D/PS FEM 3-5",Masculino,10,125.98,12.6
74947672,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5114-004-20 COMPONENTE TIBIAL DE POLIETILENO PS PERSONA, ESQ, 20MM, TIBIA C-D/PS FEM 3-5",Feminino,3,45,15
74947672,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5114-004-20 COMPONENTE TIBIAL DE POLIETILENO PS PERSONA, ESQ, 20MM, TIBIA C-D/PS FEM 3-5",N. I.,0,0,0
74947680,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5226-009-13 COMPONENTE TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED CPS PERSONA, DIR, 13MM, TIBIA G-H/PS FEM 6-9",Masculino,1,29.01,29.01
74947680,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5226-009-13 COMPONENTE TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED CPS PERSONA, DIR, 13MM, TIBIA G-H/PS FEM 6-9",Feminino,0,0,0
74947680,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5226-009-13 COMPONENTE TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED CPS PERSONA, DIR, 13MM, TIBIA G-H/PS FEM 6-9",N. I.,0,0,0
74947745,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5224-003-14 COMPONENTE TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED PS PERSONA, DIR, 14MM, TIBIA C-D/PS FEM 1-2",Masculino,0,0,0
74947745,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5224-003-14 COMPONENTE TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED PS PERSONA, DIR, 14MM, TIBIA C-D/PS FEM 1-2",Feminino,2,19.86,9.93
74947745,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5224-003-14 COMPONENTE TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED PS PERSONA, DIR, 14MM, TIBIA C-D/PS FEM 1-2",N. I.,0,0,0
74947770,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 5960-20-10 COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - LPS-FLEX, 10MM (AB,1-2)",Masculino,0,0,0
74947770,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 5960-20-10 COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - LPS-FLEX, 10MM (AB,1-2)",Feminino,1,2213.61,2213.61
74947770,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 5960-20-10 COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - LPS-FLEX, 10MM (AB,1-2)",N. I.,0,0,0
74948083,PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 5994-40-10 COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - VERDE 10MM / LCCK,Masculino,1,1870,1870
74948083,PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 5994-40-10 COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - VERDE 10MM / LCCK,Feminino,0,0,0
74948083,PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 5994-40-10 COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - VERDE 10MM / LCCK,N. I.,0,0,0
74948342,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 5962-40-10 COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - LPS-FLEX PROLONG 10MM (EF,5-6)",Masculino,4,7061.14,1765.29
74948342,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 5962-40-10 COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - LPS-FLEX PROLONG 10MM (EF,5-6)",Feminino,1,1714.47,1714.47
74948342,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 5962-40-10 COMPONENTE PLATÔ TIBIAL POLIETILENO ZIMMER - LPS-FLEX PROLONG 10MM (EF,5-6)",N. I.,0,0,0
74948970,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5226-011-13 COMPONENTE TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED CPS PERSONA, DIR, 13MM, TIBIA J/PS FEM 10-12",Masculino,0,0,0
74948970,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5226-011-13 COMPONENTE TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED CPS PERSONA, DIR, 13MM, TIBIA J/PS FEM 10-12",Feminino,1,1193.89,1193.89
74948970,"PLATÔ TIBIAL DE POLIETILENO ESTABILIZADO ZIMMER - 42-5226-011-13 COMPONENTE TIBIAL DE POLIETILENO VIVACIT-E HIGHLY CROSSLINKED CPS PERSONA, DIR, 13MM, TIBIA J/PS FEM 10-12",N. I.,0,0,0
